,links,Name,Edition,Distance,Color,Price
1066,https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-hyundai-santa-fe-8077588/,2022 Hyundai Santa Fe,PLUG-IN HYBRID Luxury,23KM,White,"$50,524"
1067,https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-ram-1500-8077567/,2022 RAM 1500,Laramie,7KM,Billet Silver Metallic,"$80,835"
1068,https://www.carpages.ca/used-cars/manitoba/winnipeg/2021-ford-f-150-8072566/,2021 Ford F-150,LARIAT 502A | HYBRID | 360 CAM | LOADED,"30,349KM",Smoked Quartz Tinted Clearcoat Metallic,"$74,800"
1069,https://www.carpages.ca/new-cars/ontario/simcoe/2022-hyundai-ioniq-8068021/,2022 Hyundai IONIQ,5 Preferred Long Range  - Navigation - $340 B/W,15KM,Lucid Blue Pearl,"$55,083"
1070,https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-ram-1500-8061979/,2022 RAM 1500,Laramie,14KM,RED PEARL,"$80,785"
1071,https://www.carpages.ca/used-cars/manitoba/winnipeg/2021-tesla-model-3-8057932/,2021 Tesla Model 3,"Long Range - Pano Roof, Nav, AS NEW ONLY 2k !!!","2,000KM",MIDNIGHT SILVER METALLIC,"$78,800"
1072,https://www.carpages.ca/used-cars/ontario/st-catharines/2020-ford-fusion-8055088/,2020 Ford Fusion,Hybrid Titanium  NAV ADAP-CC ROOF HTD-S/W,"64,289KM",White Platinum Metallic Tri-Coat,"$30,998"
1073,https://www.carpages.ca/used-cars/ontario/st-catharines/2020-ford-fusion-8055085/,2020 Ford Fusion,Hybrid Titanium  NAV ADAP-CC ROOF HTD-S/W,"64,257KM",Agate Black,"$30,998"
1074,https://www.carpages.ca/new-cars/ontario/bolton/2022-ram-1500-8047663/,2022 RAM 1500,"Big Horn 4x4 Bluetooth Backup Camera Apple Carplay Power Driver Seat 18""Alloy Rims",55KM,Black,"$58,178"
1075,https://www.carpages.ca/new-cars/british-columbia/langley/2022-toyota-sienna-8047588/,2022 Toyota Sienna,XLE,1KM,0089 WHI,"$43,745"
1076,https://www.carpages.ca/new-cars/british-columbia/langley/2022-toyota-highlander-8047585/,2022 Toyota Highlander,HYBRID XLE,1KM,0089 WHI,"$49,645"
1077,https://www.carpages.ca/new-cars/british-columbia/langley/2022-toyota-highlander-8047579/,2022 Toyota Highlander,HYBRID XLE,1KM,0089 WHI,"$53,075"
1078,https://www.carpages.ca/new-cars/manitoba/winnipeg/2021-jeep-wrangler-8043856/,2021 Jeep Wrangler,Unlimited Sport | Removeable Hard Top |,34KM,Black,"$58,890"
1079,https://www.carpages.ca/used-cars/manitoba/winnipeg/2021-ram-1500-8043817/,2021 RAM 1500,Laramie | Sunroof | 12 Inch Screen | Level Kit,"16,607KM",Maximum Steel Metallic,"$78,500"
1080,https://www.carpages.ca/used-cars/ontario/mississauga/2020-ford-fusion-8042878/,2020 Ford Fusion,Hybrid Titanium | Leather | Sunroof | Hybrid,"73,245KM",,"$31,795"
1081,https://www.carpages.ca/new-cars/british-columbia/langley/2022-toyota-highlander-8039578/,2022 Toyota Highlander,HYBRID XLE,3KM,08X8 BLU,"$49,390"
1082,https://www.carpages.ca/used-cars/british-columbia/langley/2016-toyota-prius-8031874/,2016 Toyota Prius,Touring,"19,771KM",White,"$32,997"
1083,https://www.carpages.ca/used-cars/british-columbia/langley/2017-toyota-prius-8031871/,2017 Toyota Prius,Touring,"110,785KM",218,"$22,997"
1084,https://www.carpages.ca/used-cars/ontario/oakville/2016-tesla-model-s-8029645/,2016 Tesla Model S,"70D AUTOPILOT, LOW KM, CLEAN!","20,061KM",White,"$69,950"
1085,https://www.carpages.ca/used-cars/saskatchewan/prince-albert/2021-ram-1500-8027581/,2021 RAM 1500,"Limited | No Accidents, One Owner.","24,828KM",Billet Silver Metallic,"$82,997"
1086,https://www.carpages.ca/new-cars/british-columbia/langley/2021-toyota-rav4-8026423/,2021 Toyota RAV4,Hybrid LE,10KM,01G3 GRY,"$32,950"
1087,https://www.carpages.ca/used-cars/ontario/north-york/2019-ford-fusion-hybrid-8022979/,2019 Ford Fusion Hybrid,SEL,"75,579KM",White,"$25,490"
1088,https://www.carpages.ca/new-cars/british-columbia/langley/2021-toyota-venza-8017131/,2021 Toyota Venza,XLE,6KM,0219 BLK,"$44,745"
1089,https://www.carpages.ca/new-cars/british-columbia/langley/2022-toyota-corolla-8017122/,2022 Toyota Corolla,Hybrid,12KM,0209 BLK,"$27,260"
1090,https://www.carpages.ca/used-cars/ontario/north-york/2019-audi-q8-8013402/,2019 Audi Q8,TECHNIK,"36,291KM",White,"$91,998"
1091,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2022-ram-1500-8011839/,2022 RAM 1500,"Limited Longhorn-4WD,V8, Nav, Vented Leather Seats",11KM,Diamond Black Crystal Pearlcoat,"$85,130"
1092,https://www.carpages.ca/new-cars/manitoba/winnipeg/2021-jeep-wrangler-8011815/,2021 Jeep Wrangler,Unlimited Sahara | Removable Hard Top |,12KM,FIRECRACKER RED,"$60,680"
1093,https://www.carpages.ca/used-cars/ontario/north-york/2021-tesla-model-s-8010759/,2021 Tesla Model S,"Plaid |FULL SELF DRIVE|21"" ARACHNID|WHITE INT.|+++","9,341KM",Solid Black,"$189,995"
1094,https://www.carpages.ca/new-cars/manitoba/treherne/2022-ford-escape-8007843/,2022 Ford Escape,SE HYBRID AWD ON ORDER,CALL,Iconic Silver Metallic,"$40,294"
1095,https://www.carpages.ca/used-cars/ontario/oakville/2018-tesla-model-s-8006043/,2018 Tesla Model S,"75D AUTOPILOT, SUB ZERO, HIFI SOUND","30,645KM",White,"$84,700"
1096,https://www.carpages.ca/new-cars/ontario/peterborough/2022-ford-escape-8003583/,2022 Ford Escape,SEL Hybrid,CALL,ICONIC SILVER,"$46,144"
1097,https://www.carpages.ca/used-cars/manitoba/winnipeg/2021-ram-1500-7999485/,2021 RAM 1500,Limited |Sunroof | Adaptive Cruise | Low KM,"22,590KM",Diamond Black Crystal Pearl,"$81,000"
1098,https://www.carpages.ca/used-cars/manitoba/winnipeg/2021-ram-1500-7993131/,2021 RAM 1500,Limited | Sunroof | Adaptive Cruise | Head Up Display,"12,246KM",Ivory Tri-Coat Pearl,"$88,000"
1099,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-audi-a3-7988043/,2022 Audi A3,Sedan Technik | Head Up Display | Luxury Package | S-Line Package,90KM,Ibis White,"$58,374"
1100,https://www.carpages.ca/used-cars/alberta/calgary/2017-volvo-xc90-7985655/,2017 Volvo XC90,Hybrid T8 PHEV Excellence,"70,402KM",Black,"$57,988"
1101,https://www.carpages.ca/used-cars/manitoba/winnipeg/2021-audi-q7-7983585/,2021 Audi Q7,Progressiv | Trailer Hitch | Driver Assistance | Winter Tires,"9,372KM",Glacier White Metallic,"$82,500"
1102,https://www.carpages.ca/new-cars/saskatchewan/swift-current/2022-ram-1500-7983351/,2022 RAM 1500,Limited Longhorn,64KM,Ivory Tri-Coat Pearl,"$91,975"
1103,https://www.carpages.ca/used-cars/ontario/nipigon/2012-gmc-sierra-1500-7983204/,2012 GMC Sierra 1500,SL NEVADA EDITION,"136,000KM",Grey,"$11,460.50"
1104,https://www.carpages.ca/new-cars/quebec/saint-jean-sur-richelieu/2022-hyundai-kona-7978841/,2022 Hyundai KONA,Electric PREFERRED,CALL,SURFY BLUE W/ PHANTOM BLACK ROOF,"$46,074"
1105,https://www.carpages.ca/new-cars/ontario/peterborough/2022-ford-f-150-7975565/,2022 Ford F-150,XLT,CALL,Carbonized Grey Metallic,"$63,609"
1106,https://www.carpages.ca/new-cars/manitoba/winnipeg/2021-jeep-wrangler-7960673/,2021 Jeep Wrangler,Unlimited Rubicon | Removeable Top | Backup Cam  |,49KM,Black,"$66,515"
1107,https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-ram-1500-7955579/,2022 RAM 1500,Limited,"8,822KM",Bright White,"$84,520"
1108,https://www.carpages.ca/used-cars/nova-scotia/halifax/2019-audi-a8-7932906/,2019 Audi A8,L BASE,"45,000KM",Blue,"$77,775"
1109,https://www.carpages.ca/new-cars/saskatchewan/regina/2021-jeep-wrangler-7920750/,2021 Jeep Wrangler,Unlimited Altitude | Leather | Navigation |,16KM,Granite Crystal Metallic,"$60,784"
1110,https://www.carpages.ca/new-cars/ontario/peterborough/2022-ford-f-150-7920417/,2022 Ford F-150,XLT,CALL,ICONIC SILVER,"$57,244"
1111,https://www.carpages.ca/new-cars/ontario/peterborough/2022-ford-f-150-7920366/,2022 Ford F-150,PLATINUM,CALL,Agate Black,"$91,914"
1112,https://www.carpages.ca/new-cars/ontario/peterborough/2022-ford-f-150-7920348/,2022 Ford F-150,XL,CALL,Oxford White,"$54,140"
1113,https://www.carpages.ca/new-cars/ontario/peterborough/2022-ford-f-150-7920342/,2022 Ford F-150,XLT,CALL,Carbonized Grey Metallic,"$58,594"
1114,https://www.carpages.ca/used-cars/ontario/mississauga/2015-ford-f-150-7920024/,2015 Ford F-150,XLT,"179,202KM",Tuxedo Black Metallic,"$24,998"
1115,https://www.carpages.ca/used-cars/british-columbia/coquitlam/2019-toyota-camry-7917447/,2019 Toyota Camry,HYBRID LE Heated Seats & Backup Camera,"65,912KM",Grey,"$49,995.02"
1116,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2022-ram-1500-7914975/,2022 RAM 1500,"Limited-4WD,V8, Vented Leather Seats, Nav",13KM,Bright White,"$84,635"
1117,https://www.carpages.ca/new-cars/saskatchewan/regina/2021-jeep-wrangler-7904448/,2021 Jeep Wrangler,Unlimited Altitude | Leather | Navigation |,9KM,FIRECRACKER RED,"$60,339"
1118,https://www.carpages.ca/used-cars/ontario/toronto/2008-lexus-ls-600h-7901715/,2008 Lexus LS 600H,LS600H L HYBRID/DVD/NAVI/ROOF,"141,150MI",Black,"$22,998"
1119,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2022-ram-1500-7895580/,2022 RAM 1500,Limited,"1,097KM",Bright White Clearcoat,"$87,334"
1120,https://www.carpages.ca/used-cars/ontario/brantford/2019-tesla-model-3-7884006/,2019 Tesla Model 3,Standard Range +,"92,439KM",White,"$59,998"
1121,https://www.carpages.ca/new-cars/british-columbia/vernon/2021-ford-mustang-mach-e-7875867/,2021 Ford Mustang MACH-E,Premium AWD Standard Range  - $461 B/W,CALL,Star White Tri-Coat,"$66,145"
1122,https://www.carpages.ca/new-cars/ontario/guelph/2022-ram-1500-7871577/,2022 RAM 1500,Limited,"4,252KM",Diamond Black Crystal Pearlcoat,"$93,949"
1123,https://www.carpages.ca/new-cars/saskatchewan/swift-current/2022-ram-1500-7871391/,2022 RAM 1500,Limited Longhorn,32KM,RED PEARL,"$91,820"
1124,https://www.carpages.ca/new-cars/saskatchewan/swift-current/2022-ram-1500-7871379/,2022 RAM 1500,Big Horn,31KM,Bright White,"$64,440"
1125,https://www.carpages.ca/used-cars/ontario/mississauga/2019-ram-1500-7871220/,2019 RAM 1500,Classic ST,"80,606KM",Bright Silver Metallic,"$29,496"
1126,https://www.carpages.ca/new-cars/saskatchewan/regina/2022-ram-1500-7864440/,2022 RAM 1500,SPORT,CALL,Diamond Black Crystal Pearlcoat,"$74,869"
1127,https://www.carpages.ca/used-cars/ontario/ottawa/2019-ford-f-150-7864212/,2019 Ford F-150,XLT,"51,718KM",Magnetic,"$51,163.25"
1128,https://www.carpages.ca/used-cars/ontario/oakville/2016-tesla-model-s-7862523/,2016 Tesla Model S,"75D AUTOPILOT, HIFI SOUND, CARFAX CLEAN","68,642KM",Blue,"$69,950"
1129,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2022-ram-1500-7846245/,2022 RAM 1500,"Laramie-4WD,V8,Vented Leather Seats,Remote Start, Nav",24KM,Diamond Black Crystal Pearlcoat,"$77,625"
1130,https://www.carpages.ca/used-cars/ontario/oakville/2019-tesla-model-3-7840005/,2019 Tesla Model 3,STANDARD RANGE PLUS FULL SELF DRIVE,"64,250KM",Grey,"$62,700"
1131,https://www.carpages.ca/used-cars/manitoba/brandon/2016-audi-a3-7838145/,2016 Audi A3,e-tron Prestige,"112,480KM",Red,"$23,979"
1132,https://www.carpages.ca/used-cars/manitoba/winnipeg/2013-acura-ilx-7837875/,2013 Acura ILX,4dr Sdn 1.5L Hybrid,"166,955KM",Black,"$13,800"
1133,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2022-ram-1500-7820382/,2022 RAM 1500,"Laramie-4WD,V8,Vented Leather Seats,Remote Start, Nav",23KM,Ivory Tri-Coat Pearl,"$77,680"
1134,https://www.carpages.ca/used-cars/ontario/otonabee/2011-hyundai-sonata-7797285/,2011 Hyundai Sonata,HEV,"207,647KM",Black,"$8,995"
1135,https://www.carpages.ca/used-cars/manitoba/winnipeg/2019-ram-1500-7795713/,2019 RAM 1500,Limited | No Accidents | 1 Owner | Panoramic Sunroof |,"40,702KM",Patriot Blue Pearl,"$63,864"
1136,https://www.carpages.ca/new-cars/nova-scotia/halifax/2022-volvo-xc60-7778553/,2022 Volvo XC60,Momentum,"5,615KM",Onyx Black Metallic,"$56,987"
1137,https://www.carpages.ca/new-cars/alberta/high-river/2022-toyota-venza-7778010/,2022 Toyota Venza,LE  -  Heated Seats -  Power Liftgate,CALL,Blizzard Pearl,"$41,431"
1138,https://www.carpages.ca/new-cars/alberta/high-river/2022-toyota-highlander-7777992/,2022 Toyota Highlander,Hybrid Limited  none,CALL,Midnight Black,"$57,080"
1139,https://www.carpages.ca/new-cars/alberta/high-river/2022-toyota-highlander-7777989/,2022 Toyota Highlander,Hybrid XLE  none,CALL,Blueprint,"$51,540"
1140,https://www.carpages.ca/new-cars/alberta/high-river/2022-toyota-highlander-7777986/,2022 Toyota Highlander,Hybrid LE  none,CALL,Magnetic Grey Metallic,"$48,640"
1141,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2022-ram-1500-7754142/,2022 RAM 1500,"Laramie-4WD,V8,Nav,12"" Display,Heated Seats/Wheel",12KM,Patriot Blue Pearl,"$78,055"
1142,https://www.carpages.ca/used-cars/british-columbia/abbotsford/2020-tesla-model-3-7752351/,2020 Tesla Model 3,"Standard Range Plus ONE OWNER, LOCAL, NO ACCIDENTS","38,000KM",White,"$64,995"
1143,https://www.carpages.ca/new-cars/ontario/brantford/2022-hyundai-santa-fe-7739454/,2022 Hyundai Santa Fe,Plug-In Hybrid Luxury   (TEST DRIVE ONLY)- $312 B/W,CALL,White Cream,"$51,387"
1144,https://www.carpages.ca/used-cars/ontario/vaughan/2015-porsche-cayenne-7727620/,2015 Porsche Cayenne,S I E-HYBRID I 21 IN WHEELS I PANO I COMING SOON,"120,170KM",Black,"$48,910"
1145,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-hyundai-santa-fe-7722589/,2022 Hyundai Santa Fe,PLUG-IN HYBRID Luxury,16KM,White Cream,"$47,630"
1146,https://www.carpages.ca/new-cars/new-brunswick/saint-john/2021-mercedes-benz-e-class-7721230/,2021 Mercedes-Benz E-Class,E 450,"1,000KM",Mojave Silver Met,"$86,955"
1147,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-audi-q5-7690720/,2022 Audi Q5,Komfort,90KM,Glacier White Metallic,"$60,644"
1148,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-audi-q5-7690714/,2022 Audi Q5,Komfort | Navigation | Convenience Package,"1,226KM",Florett Silver Metallic,"$60,644"
1149,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-hyundai-tucson-7689145/,2022 Hyundai Tucson,Hybrid Luxury,18KM,ASH BLACK,"$42,774"
1150,https://www.carpages.ca/used-cars/ontario/mississauga/2015-nissan-leaf-7674301/,2015 Nissan Leaf,SV Navigation/Bluetooth/Heated Seats/Alloys plus Quick Charge,"59,403KM",Silver,"$19,998"
1151,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-volvo-xc90-7668319/,2022 Volvo XC90,R-Design DEMO MODEL,"7,702KM",Thunder Grey,"$103,665"
1152,https://www.carpages.ca/used-cars/ontario/cambridge/2020-ford-fusion-7664134/,2020 Ford Fusion,Hybrid SEL Hybrid * Navigation * Leather Seats * Heated & Cooled Seats * Sunroof * Blind Spot Assist * Cross Traffic Alert * Remote Start *  Back Up Camera *,"99,957KM",White,"$28,995"
1153,https://www.carpages.ca/used-cars/ontario/oakville/2021-nireeka-homie-7634881/,2021 NIREEKA HOMIE,"L FRAME ALL ELECTRIC BIKE, READY FOR A NEW HOME",10KM,White,"$5,695"
1154,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-hyundai-kona-7613338/,2022 Hyundai KONA,Electric Ultimate,507KM,Atlas White,"$48,410"
1155,https://www.carpages.ca/used-cars/ontario/oakville/2019-mercedes-benz-e-class-7594000/,2019 Mercedes-Benz E-Class,AMG E 53,"4,500KM",Blue,"$85,995"
1156,https://www.carpages.ca/new-cars/ontario/brantford/2022-hyundai-tucson-hybrid-7591369/,2022 Hyundai Tucson Hybrid,Luxury  (TEST DRIVE ONLY) - $253 B/W,CALL,Crystal White,"$41,687"
1157,https://www.carpages.ca/new-cars/british-columbia/surrey/2021-jeep-wrangler-7553824/,2021 Jeep Wrangler,Sahara Unlimited,16KM,Bright White,"$78,100"
1158,https://www.carpages.ca/used-cars/british-columbia/langley/2020-honda-accord-7531840/,2020 Honda Accord,Hybrid Touring One Owner,"83,693KM",Black,"$34,997"
1159,https://www.carpages.ca/new-cars/ontario/north-bay/2022-hyundai-santa-fe-7502958/,2022 Hyundai Santa Fe,HYBRID Luxury,16KM,Magnetic Grey,"$46,324"
1160,https://www.carpages.ca/new-cars/ontario/bolton/2022-ram-1500-7432538/,2022 RAM 1500,"Laramie 4x4 Navigation Remote Start Leather Heated & Ventilated Front Seats Sport Package 20""Rims","4,022KM",Black,"$77,374"
1161,https://www.carpages.ca/used-cars/ontario/ottawa/2021-jeep-wrangler-7431254/,2021 Jeep Wrangler,Rubicon Unlimited  Dual Door Grp - Trailer Tow $418 B/W,"8,893KM",Velvet Red,"$68,654"
1162,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-chevrolet-bolt-7367288/,2022 Chevrolet Bolt,EUV Premier,11KM,Bright Blue Metallic,"$43,608"
1163,https://www.carpages.ca/used-cars/ontario/oakville/2021-nireeka-prime-7329698/,2021 NIREEKA PRIME,"M FRAME ALL ELECTRIC BIKE, READY FOR A NEW HOME",10KM,Orange,"$6,495"
1164,https://www.carpages.ca/used-cars/ontario/ottawa/2019-ford-f-250-7324955/,2019 Ford F-250,Super Duty SRW XLT,"106,841KM",Agate Black Metallic,"$59,954.25"
1165,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-chevrolet-bolt-7317611/,2022 Chevrolet Bolt,EUV LT “Drive into Spring”,12KM,Silver Flake,"$42,668"
1166,https://www.carpages.ca/new-cars/ontario/north-bay/2022-hyundai-tucson-hybrid-7301093/,2022 Hyundai Tucson Hybrid,Ultimate,CALL,Crystal White,"$43,724"
1167,https://www.carpages.ca/new-cars/british-columbia/surrey/2021-jeep-wrangler-7288610/,2021 Jeep Wrangler,Rubicon Unlimited  - Leather Seats,16KM,Sarge Green,"$94,095"
1168,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-chevrolet-bolt-7272248/,2022 Chevrolet Bolt,EUV LT,26KM,GREY GHOST METALLIC,"$37,613"
1169,https://www.carpages.ca/used-cars/ontario/ottawa/2019-ram-1500-7182575/,2019 RAM 1500,Big Horn,"65,080KM",Blue Streak Pearl,"$46,458"
1170,https://www.carpages.ca/used-cars/british-columbia/new-westminster/2019-ram-1500-7182293/,2019 RAM 1500,Limited 4x4 Crew Cab 145wb Sunroof Leather Nav Cam,"64,050KM",White,"$70,400"
1171,https://www.carpages.ca/used-cars/ontario/nipigon/2017-ford-f-150-7169582/,2017 Ford F-150,XLT,"154,536KM",Lightning Blue,"$33,960.50"
1172,https://www.carpages.ca/used-cars/ontario/toronto/2011-ford-fusion-7136623/,2011 Ford Fusion,HYBRID,"213,625KM",White,"$5,998"
1173,https://www.carpages.ca/new-cars/manitoba/winnipeg/2021-land-rover-range-rover-7081318/,2021 Land Rover Range Rover,Sport SE *Active Courtesy Vehicle,"8,515KM",Hakuba Silver,"$103,674"
1174,https://www.carpages.ca/new-cars/ontario/simcoe/2022-hyundai-tucson-hybrid-7046330/,2022 Hyundai Tucson Hybrid,Luxury  - Leather Seats - $262 B/W,15KM,Deep Sea Blue Pearl,"$42,384"
1175,https://www.carpages.ca/used-cars/british-columbia/duncan/2015-ford-focus-7010066/,2015 Ford Focus,BASE,"45,966KM",Black,"$16,818"
1176,https://www.carpages.ca/new-cars/manitoba/winnipeg/2021-audi-rs-7-6869964/,2021 Audi RS 7,w/Carbon Optics/Dynamic Package/B&O *Local*,"4,485KM",Sebring Black Crystal Effect,"$165,000"
1177,https://www.carpages.ca/used-cars/manitoba/brandon/2021-ford-escape-6808676/,2021 Ford Escape,Titanium Hybrid,"33,175KM",White,"$42,899"
1178,https://www.carpages.ca/new-cars/ontario/mississauga/2021-ford-f-150-6766730/,2021 Ford F-150,Lariat,CALL,Agate Black Metallic,"$78,035"
1179,https://www.carpages.ca/used-cars/ontario/oakville/2020-tesla-model-y-6746204/,2020 Tesla Model Y,LR AWD SOLD! - WE BUY TESLAS! EASY TO USE FORM!,"1,000KM",Blue,"$75,000"
1180,https://www.carpages.ca/used-cars/british-columbia/duncan/2020-hyundai-ioniq-6730772/,2020 Hyundai IONIQ,preferred,"21,511KM",White,"$29,818"
1181,https://www.carpages.ca/used-cars/british-columbia/duncan/2019-hyundai-ioniq-6730754/,2019 Hyundai IONIQ,Luxury,"18,084KM",Silver,"$27,418"
1182,https://www.carpages.ca/new-cars/manitoba/winnipeg/2021-audi-rs-7-6698876/,2021 Audi RS 7,Carbon Optics | Dynamic Package | B&O | Winter Tires,"28,627KM",Nardo Gray,"$163,000"
1183,https://www.carpages.ca/new-cars/manitoba/winnipeg/2021-audi-s6-6698774/,2021 Audi S6,Sedan Bang & Olufsen | Driver Assistance Package | Sport Package,"4,091KM",Mythos Black Metallic,"$96,000"
1184,https://www.carpages.ca/new-cars/manitoba/winnipeg/2021-audi-q5-6698735/,2021 Audi Q5,Progressiv | Heated Rear Seats | Wireless Charging,"7,104KM",Mythos Black Metallic,"$63,000"
1185,https://www.carpages.ca/new-cars/manitoba/winnipeg/2021-ford-f-150-6641138/,2021 Ford F-150,Limited,"20,750KM",SMKD QRTZ TNT C,"$91,991"
1186,https://www.carpages.ca/used-cars/manitoba/winnipeg/2021-volvo-xc90-6575145/,2021 Volvo XC90,"Inscription Lounge 1&2, Climate","14,293KM",Crystal White Metallic,"$97,888"
1187,https://www.carpages.ca/used-cars/british-columbia/surrey/2021-ford-f-150-6544533/,2021 Ford F-150,Limited,19KM,White,"$85,418"
1188,https://www.carpages.ca/used-cars/manitoba/winnipeg/2020-ford-fusion-6535732/,2020 Ford Fusion,Hybrid Titanium,"46,554KM",Gray,"$32,991"
1189,https://www.carpages.ca/new-cars/nova-scotia/halifax/2021-ford-f-150-6528370/,2021 Ford F-150,Limited,"24,086KM",Agate Black Metallic,"$89,999"
1190,https://www.carpages.ca/used-cars/manitoba/winnipeg/2017-toyota-camry-6506478/,2017 Toyota Camry,HYBRID XLE,"125,926KM",White[Blizzard Pearl],"$29,500"
1191,https://www.carpages.ca/new-cars/ontario/new-hamburg/2021-ford-f-150-6492456/,2021 Ford F-150,XLT,19KM,Oxford White,"$46,499"
1192,https://www.carpages.ca/used-cars/manitoba/brandon/2021-ford-f-150-6344921/,2021 Ford F-150,PLATINUM,"42,538KM",Black,"$80,999"
1193,https://www.carpages.ca/new-cars/manitoba/winnipeg/2021-audi-a5-6093936/,2021 Audi A5,Coupe Technik | Advanced Driver Assistance | Head Up Display,"16,431KM",Mythos Black Metallic,"$64,000"
1194,https://www.carpages.ca/new-cars/nova-scotia/halifax/2021-volvo-xc60-6050607/,2021 Volvo XC60,Inscription,"25,489KM",Onyx Black Metallic,"$76,460"
1195,https://www.carpages.ca/used-cars/ontario/mississauga/2020-ford-explorer-5880726/,2020 Ford Explorer,LIMITED,"10,191KM",Rapid Red Metallic Tinted Clearcoat,"$59,998"
1196,https://www.carpages.ca/new-cars/nova-scotia/halifax/2020-audi-a7-5866626/,2020 Audi A7,Sportback Technik,"24,521KM",Navarra Blue Metallic,"$79,990"
1197,https://www.carpages.ca/new-cars/ontario/sudbury/2020-mercedes-benz-gls-5855526/,2020 Mercedes-Benz GLS,450 - STAR CERTIFIED !,"31,120KM",White,"$106,461"
1198,https://www.carpages.ca/new-cars/manitoba/winnipeg/2020-ford-escape-5792823/,2020 Ford Escape,Titanium Hybrid AWD **New Arrival**,"11,816KM",DESERT GLD MET,"$41,991"
1199,https://www.carpages.ca/used-cars/ontario/cornwall/2019-ford-fusion-5468756/,2019 Ford Fusion,Hybrid Titanium,"57,798KM",Grey,"$31,999"
1200,https://www.carpages.ca/used-cars/ontario/oakville/2015-tesla-model-s-5165402/,2015 Tesla Model S,"70 REAR WHEEL DRIVE, AUTOPILOT, SUB ZERO!","147,222KM",White,"$52,950"
1201,https://www.carpages.ca/used-cars/ontario/oakville/2020-tesla-model-s-5055558/,2020 Tesla Model S,100D SOLD! - WE BUY TESLAS!,100KM,Black,"$105,000"
1202,https://www.carpages.ca/used-cars/ontario/oakville/2020-tesla-model-3-5055555/,2020 Tesla Model 3,LR RWD SOLD! - WE BUY TESLAS! EASY TO USE FORM!,"1,000KM",Black,"$60,000"
1203,https://www.carpages.ca/used-cars/manitoba/winnipeg/2012-toyota-prius-4769616/,2012 Toyota Prius,V CAMERA/SMART KEY,"463,510KM",Red,"$8,490"
1204,https://www.carpages.ca/used-cars/manitoba/winnipeg/2017-ford-fusion-4637739/,2017 Ford Fusion,SE Hybrid,"98,284KM",Black[Shadow Black],"$25,000"
1205,https://www.carpages.ca/used-cars/manitoba/winnipeg/2019-hyundai-ioniq-hybrid-4573299/,2019 Hyundai Ioniq Hybrid,Preferred,"24,385KM",White,"$25,880"
1206,https://www.carpages.ca/used-cars/ontario/london/2014-bmw-i8-4453320/,2014 BMW i8,Edrive,"40,400KM",Beige,"$99,998"
1207,https://www.carpages.ca/new-cars/new-brunswick/fredericton/2018-ford-focus-2892805/,2018 Ford Focus,SEL,10KM,Ingot Silver Metallic,"$24,800"
1208,https://www.carpages.ca/new-cars/new-brunswick/fredericton/2018-ford-f-150-2892798/,2018 Ford F-150,King Ranch,10KM,SHADOW BLACK,"$61,600"
1209,https://www.carpages.ca/new-cars/new-brunswick/fredericton/2018-ford-focus-2892767/,2018 Ford Focus,SEL,10KM,SHADOW BLACK,"$24,800"
1210,https://www.carpages.ca/new-cars/new-brunswick/fredericton/2018-ford-focus-2892759/,2018 Ford Focus,SEL,10KM,SHADOW BLACK,"$24,800"
1211,https://www.carpages.ca/used-cars/alberta/edmonton/2018-honda-accord-2826603/,2018 Honda Accord,Hybrid,"69,220KM",White,"$35,997"
1212,https://www.carpages.ca/used-cars/ontario/vaughan/2012-fisker-karma-2208243/,2012 Fisker Karma,ELECTRIC I NAVI I CAM I 22 IN WHEELS,"40,641KM",Black,"$45,910"
1213,https://www.carpages.ca/used-cars/ontario/kitchener/2018-tesla-model-3-2020521/,2018 Tesla Model 3,LONG RANGE - LEATHER! NAV! BACK-UP CAM!,"66,413KM",Black,"$61,900"
1214,https://www.carpages.ca/used-cars/ontario/ottawa/2022-tesla-model-y-8685947/,2022 Tesla Model Y,LONG RANGE,200KM,White,$CALL
1215,https://www.carpages.ca/used-cars/ontario/ottawa/2021-toyota-rav4-8685944/,2021 Toyota RAV4,Hybrid XLE,"26,100KM",White,$CALL
